Zone,District,Upazilla,Union,THACODE,Mouza,Village,Weight
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Gobindakati,Gobindakati,0.005341596
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Hasimpur,Hasimpur,0.00526535
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Hasimpur,Rajbari,0.003943163
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Hajipur,Hajipur,0.003371318
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Jhaudanga,Jhaudanga,0.005549217
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Jograjpur,Jograjpur,0.005333199
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Jograjpur,Debnagara,0.00341347
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Jograjpur,Chhatiantala,0.004011427
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Jograjpur,Dattabagh,0.004537339
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Madhabkati,Madhabkati,0.003415096
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Madhabkati,Chhaigharia,0.00362591
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Patharghata,Patharghata,0.003557017
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Tujalpur,Tujalpur,0.0034521
West,Satkhira,Satkhira Sadar,  Jhaudanga Union Total,408782,*Uaria,Uaria,0.00334615
West,Satkhira,Satkhira Sadar,  Kuskhali Union Total,408782,*Bad Hilki,Bad Hilki,0.003742545
West,Satkhira,Satkhira Sadar,  Kuskhali Union Total,408782,*Baukola,Baukola,0.00411725
West,Satkhira,Satkhira Sadar,  Kuskhali Union Total,408782,*Bhadra,Bhadra,0.003626538
West,Satkhira,Satkhira Sadar,  Kuskhali Union Total,408782,*Bhadra,Aruakhali,0.004444178
West,Satkhira,Satkhira Sadar,  Kuskhali Union Total,408782,*Kuskhali,Kuskhali,0.003305989
West,Satkhira,Satkhira Sadar,  Kuskhali Union Total,408782,*Kuskhali,Chhaygharia,0.003295927
West,Satkhira,Satkhira Sadar,  Kuskhali Union Total,408782,*Satani Bhadra,Satani,0.003464781
West,Satkhira,Satkhira Sadar,  Kuskhali Union Total,408782,*Satani Bhadra,Kanardangi,0.0043499
West,Satkhira,Satkhira Sadar,  Kuskhali Union Total,408782,*Satani Kushkhali,Satani Kushkhali,0.003378283
West,Satkhira,Satkhira Sadar,  Kuskhali Union Total,408782,*Sikri,Sikri,0.007503515
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Benerpota,Khejurdanga,0.004789869
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Benerpota,Benerpota,0.003385039
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Labsa,Labsa,0.003362514
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Labsa,Nalkuria,0.003554179
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Magura Gopinathpur,Thanaghata,0.00486869
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Magura Gopinathpur,Magura,0.003218344
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Magura Gopinathpur,Taltala,0.004785139
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Magura Gopinathpur,Gopinathpur,0.004111441
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Mathurapur,Mathurapur,0.003617807
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Mathurapur,Debnagar,0.003573175
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Mathurapur,Kheardangi,0.004711486
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Mathurapur,Khejurdangi,0.003622116
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Rajnagar,Rajnagar,0.003382144
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Rajnagar,Egarai,0.004972531
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Rajnagar,Shibnagar,0.003890331
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Sankarpur,Fulbari,0.003537566
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Sankarpur,Kaikhali,0.003355849
West,Satkhira,Satkhira Sadar,  Labsa Union Total,408782,*Sankarpur,Nolkora,0.00681096
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Banshtala,Banshtala,0.003640417
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Banshtala,Nimtala,0.003403167
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Banshtala,Pukurkul,0.007038201
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Biharipur,Biharipur,0.003489263
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Jagannathpur,Jagannathpur,0.003803352
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Jagannathpur,Nebakhali,0.006797122
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Jagannathpur,Sonardanga,0.004590264
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Jagannathpur,Barpota,0.007401651
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Jagannathpur,Dumurtala,0.005234545
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Jagannathpur,Tentultala,0.003309406
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Jhitki,Jhitki,0.007472084
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Jhitki,Thektapota,0.003341731
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Jhitki,Andalpota,0.004422872
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Jhitki,Harurdanga,0.003536317
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Khanpur,Khanpur,0.003294203
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Khanpur,Naturdanga,0.003944984
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Pairadanga,Pairadanga,0.003275431
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Parandaha,Parandaha,0.003882857
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Parandaha,Sonardangi,0.003367461
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Parandaha,Harishpur,0.003533498
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Purushuttampur,Godaghata,0.003641646
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Purushuttampur,Sialdanga,0.004327293
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Purushuttampur,Dubordanga,0.004017195
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Rajapur,Rajapur,0.004163443
West,Satkhira,Satkhira Sadar,  Shibpur Union Total,408782,*Shibpur,Shibpur,0.004070822
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Atulia,Atulia Bara Kupat,0.004207985
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Atulia,Dakshin Paschim Atulia,0.004183818
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Atulia,Naobeki,0.00431066
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Atulia,Uttar Atulia,0.004787369
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Atulia,Haoldangi,0.004777272
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Atulia,Mollapara,0.004195162
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Atulia,Charer Bil,0.004049416
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Atulia,Magurakoni,0.00430368
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Atulia,Baduria,0.003923005
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Atulia,Bharbaria,0.00402854
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Atulia,Samata Guchchhagram,0.004336863
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Kupat,Chhota Kupat,0.005657882
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Kupat,Saperdon,0.005197213
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Kupat,Soalia,0.004902694
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Kupat,Jogindra Nagar,0.004857048
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Kupat,Bara Kupat,0.007335307
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Purba Biralakshmi,Purba Biralakshmi,0.004302721
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Paschim Biralakshmi,Paschim Biralakshmi,0.00545649
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Talbaria,Talbaria,0.003971875
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Talbaria,Bairshing,0.006070829
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Talbaria,Henbchi,0.004571555
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,*Talbaria,Arpangasia,0.004000721
West,Satkhira,Shyamnagar,  Atulia Union Total,408786,,None,0.004132612
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Anantapur,Anantapur,0.004230401
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Ballabhpur,Ballabhpur,0.004201998
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Begumpur,Begumpur,0.004075105
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Bhurulia,Bhurulia,0.003952442
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Bishnupur,Bishnupur,0.00430405
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Brahma Shasan,Brahma Shasan,0.005298514
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Chalitaghata,Chalitaghata,0.004674046
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Chak Nityanandapur,Chak Nityanandapur,0.004142683
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Deuldia,Deuldia,0.004034846
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Deulia,Deulia,0.004216672
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Durgapur,Durgapur,0.004978675
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Fakiran(Bauripur),Fakiran(Bauripur),0.004302316
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Gagrakhali,Gagrakhali,0.00420257
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Harinagari(Gauripur),Harinagari(Gauripur),0.007417574
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Hatchhala,Hatchhala,0.004743072
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Ichhakur (Khanpur),Ichhakur (Khanpur),0.004336754
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Jahajghata,Jahajghata,0.005156535
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Kanchrahati Nandigram,Kanchrahati Nandigram,0.004229952
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Kashimpur,Kashimpur,0.00483005
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Katibarhal (Khanpur),Katibarhal (Khanpur),0.005583874
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Kultukuri,Kultukuri,0.004021855
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Kultukuri,Gouripur,0.005074549
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Madhusudanpur (Gauripur),Madhusudanpur (Gauripur),0.006151604
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Majat Anantapur,Majat Anantapur,0.004323386
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Nagbati,Nagbati,0.005065745
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Rudrapur,Rudrapur,0.004323133
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Sankarpur (Sirajpur),Sankarpur (Sirajpur),0.003886481
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Seora,Seora,0.004075642
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Sonamugri,Sonamugri,0.003931144
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Sreefaltala (Gauripur),Sreefaltala (Gauripur),0.004918987
West,Satkhira,Shyamnagar,  Bhurulia Union Total,408786,*Teghari,Teghari,0.00402064
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Abad Chandipur,Kadamtala,0.007675636
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Abad Chandipur,Khosalkhali,0.004780442
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Abad Chandipur,Pankhali,0.003967054
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Abad Chandipur,Chounar,0.00395467
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Abad Chandipur,Banbebitala,0.004527223
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Abad Chandipur,Abad Chandipur,0.004578167
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Abad Chandipur,Khaskata,0.004877698
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Buri Goalini,Buri Goalini,0.005390872
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Buri Goalini,Kalbari,0.003980543
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Buri Goalini,Are Pangasia,0.004084358
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Buri Goalini,Media,0.004372918
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Buri Goalini,Paschim Durgabati,0.00416231
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Buri Goalini,Purba Durgabati,0.004616186
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Jabakhali,Jabakhali,0.004082288
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Pura Khatla,Paschim Pura Khatla,0.00542326
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Pura Khatla,Bhamia,0.00530913
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Pura Khatla,Purba Pura Khatla,0.00504639
West,Satkhira,Shyamnagar,  Buri Goalini Union Total,408786,*Pura Khatla,Datinakhali,0.003995091
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Dumuria,Dumuria,0.004421482
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Dumuria,Sora,0.006052964
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Gabura,Gabura,0.003994114
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Gabura,Kolpatua,0.007021506
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Gabura,Jhalakhali,0.004766286
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Gabura,Char Jhalakhali,0.004248559
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Gabura,Nabu Bunia,0.004349344
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Khalisha Bunia,Lakshmikhali,0.011055626
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Khalisha Bunia,Central Khalisha Bunia,0.00433585
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Khalisha Bunia,Chakbara,0.004413542
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Khalisha Bunia,Khalisha Bunia,0.004158674
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Parshemari,Gagramari,0.004455708
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Parshemari,Parshemari,0.004071061
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Parshemari,Napitkhali,0.00402732
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Parshemari,Chandnimukha,0.004224536
West,Satkhira,Shyamnagar,  Gabura Union Total,408786,*Parshemari,10 No-Sora,0.004182523
West,Satkhira,Shyamnagar,  Ishwaripur Union Total,408786,*Banshipur,Banshipur,0.004122153
West,Satkhira,Shyamnagar,  Ishwaripur Union Total,408786,*Dhumghat,Dhumghat,0.004018406
West,Satkhira,Shyamnagar,  Ishwaripur Union Total,408786,*Gumantali,Gumantali,0.004027079
West,Satkhira,Shyamnagar,  Ishwaripur Union Total,408786,*Gutlikati,Gutlikati,0.004166105
West,Satkhira,Shyamnagar,  Ishwaripur Union Total,408786,*Ishwaripur,Ishwaripur,0.004095786
West,Satkhira,Shyamnagar,  Ishwaripur Union Total,408786,*Khagraghat,Khagraghat,0.005326131
West,Satkhira,Shyamnagar,  Ishwaripur Union Total,408786,*Sreefalkati,Sreefalkati,0.004256753
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Ashtakhali,Ashtakhali,0.004426409
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Ghona,Ghona,0.004974456
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Gorakhali,Gorakhali,0.005561696
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Kaikhali,Purba Kaikhali,0.003935274
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Kaikhali,Kaikhali,0.004114845
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Kaikhali,Joyakhali,0.004040547
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Kaikhali,Boskhali,0.003917308
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Kaikhali,Shailakhali,0.004082957
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Kaikhali,Sapkhali,0.003964162
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Kankarghata,Kankarghata,0.004203488
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Khosalpur,Khosalpur,0.004175196
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Majherati,Majherati,0.003939798
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Mendinagar,Mendinagar,0.004963729
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Mirzapur,Mirzapur,0.004406118
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Naikati,Naikati,0.004202982
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Nidaya,Nidaya,0.004380229
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Paranpur,Paranpur,0.00564651
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Paranpur,Jadoppur,0.004250083
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Paranpur,Katamari,0.005062348
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Purakhali,Purakhali,0.003836808
West,Satkhira,Shyamnagar,  Kaikhali Union Total,408786,*Shib Chandrapur,Shib Chandrapur,0.004140979
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Deol,Deol,0.006932608
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Ghola,Ghola,0.004226735
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Ghola,Achharyan Proelopo,0.00428909
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Ghola,Chair Gram,0.004468031
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Gobindapur,Gobindapur,0.004050019
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Joynagar,Joynagar,0.004898035
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Kanchi Harania,Kanchi Harania,0.004020733
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Kashimari,Kashimari,0.003964501
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Kashimari,Godara,0.004022799
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Kanthal Baria,Kanthal Baria,0.005629502
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Kanthal Baria,Akota Guschogram,0.004281673
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Khutikata,Khutikata,0.006161643
West,Satkhira,Shyamnagar,  Kashimari Union Total,408786,*Sankarkati,Sankarkati,0.004171593
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Herinagar,Hetalkhali,0.004611939
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Herinagar,Jatindra Nagar,0.004651475
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Herinagar,Parshikhali,0.004134704
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Herinagar,Mirgang,0.004255674
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Herinagar,Bara Betkhali,0.004409696
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Herinagar,Chunkuri,0.004071775
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Herinagar,Shinghortali,0.004219132
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Herinagar,Harinagar,0.004925677
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Herinagar,Chhota Betkhali,0.006452996
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,None,None,0.007822166
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Munshiganj,Dakshin Kadamtala,0.004394654
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Munshiganj,Central Kalinagar,0.004642211
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Munshiganj,Dhankhali,0.004627649
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Munshiganj,Mathurapur,0.00433228
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Munshiganj,Munshiganj,0.004756437
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Munshiganj,Kultali,0.004192666
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Munshiganj,Jelekhali,0.004217627
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Munshiganj,Uttar Kadamtala,0.004163933
West,Satkhira,Shyamnagar,  Munshiganj Union Total,408786,*Munshiganj,Purba Kalinagar,0.004086621
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Bhabanipur,Bhabanipur,0.004034393
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Chaulia,Chaulia,0.004029076
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Durmujkhali,Durmujkhali,0.004283012
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Hajipur,Hajipur,0.004225024
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Harinagar,Harinagar,0.004096469
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Haripur,Haripur,0.004047721
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Chhota Katakhali,Chhota Katakhali,0.004234555
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Kultali Ramchandrapur,Kultali Ramchandrapur,0.005461124
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Lakshminathpur,Lakshminathpur,0.004518103
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Mahishi,Mahishi,0.004535326
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Manikpur,Manikpur,0.005025481
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Murarikati,Murarikati,0.004281784
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Nurnagar,Nurnagar,0.004375569
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Paikamari,Paikamari,0.004056968
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Chhota Rajapur,Chhota Rajapur,0.004169312
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Ramchandrapur,Ramchandrapur,0.004095024
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Ramjibanpur,Ramjibanpur,0.003993704
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Saidalipur,Saidalipur,0.004038505
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Sreekrishnapur,Sreekrishnapur,0.00577468
West,Satkhira,Shyamnagar,  Nurnagar Union Total,408786,*Chhota Shyamnagar,Chhota Shyamnagar,0.003908444
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Ghar Kumarpur,Ghar Kumarpur,0.004091711
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Ghar Kumarpur,Bainnatala,0.004440786
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Ghar Kumarpur,Kaker Bazar,0.005319517
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Ghar Kumarpur,Khutikata,0.004033624
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Ghar Kumarpur,Choulkhola,0.004134899
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Jhapa,Jhapa,0.004013591
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Padma Pukur,Padma Pukur,0.004073316
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Padma Pukur,Kamalkati,0.004183252
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Padma Pukur,Sonakhali,0.00419353
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Padma Pukur,Baintala,0.00426003
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Padma Pukur,Pakhimara,0.004122581
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Patakhali,Purba Patakhali,0.004215426
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Patakhali,Paschim Patakhali,0.004023574
West,Satkhira,Shyamnagar,  Padma Pukur Union Total,408786,*Patakhali,Chandipur,0.004425902
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Bhairabnagar,Patrakola,0.004049234
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Bhairabnagar,Sonakhali,0.004648401
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Bhairabnagar,Chandkhali,0.004141918
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Bhairabnagar,Bhairabnagar,0.004657496
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Bhetkhali,Bhetkhali,0.003975243
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Bhetkhali,Tangrakhali,0.004275474
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Kalinchi,Kalinchi,0.004106853
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Kalinchi,Golakhali,0.004456296
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Ramjan Nagar,Ramjan Nagar,0.00407698
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Ramjan Nagar,Manik Khali,0.004099808
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Ramjan Nagar,Sora,0.004510672
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Ramjan Nagar,Tarnipur,0.004377524
West,Satkhira,Shyamnagar,  Ramjan Nagar Union Total,408786,*Ramjan Nagar,Bhetker Chak,0.004318019
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Badghata,Badghata,0.004571127
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Chandipur,Chandipur,0.004453936
